dataset,seed,degradation,severity,baseline_model,stronger_model,true_label,true_class_count,baseline_correct_count,stronger_correct_count,baseline_recall,stronger_recall,recall_delta_stronger_minus_baseline,higher_recall_model,baseline_share_of_all_correct,stronger_share_of_all_correct,baseline_correct_contribution_rank,stronger_correct_contribution_rank,baseline_predicted_count,stronger_predicted_count,baseline_prediction_share,stronger_prediction_share,baseline_prediction_rank,stronger_prediction_rank,validation_split,validation_track_hash,track_overlap
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,2,750,406,718,0.5413333333333333,0.9573333333333334,0.41600000000000004,ResNet18,0.04143279926523115,0.0631097828953151,10,1,424,742,0.033570863024544734,0.058749010292953284,13,3,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,3,450,327,444,0.7266666666666667,0.9866666666666667,0.26,ResNet18,0.03337075211756302,0.039026105300167,14,10,523,857,0.04140934283452098,0.06785431512272368,11,1,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,4,660,473,562,0.7166666666666667,0.8515151515151516,0.13484848484848488,ResNet18,0.048270231656291455,0.049397908060121294,7,7,578,587,0.045764053840063344,0.04647664291369755,9,8,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,5,630,497,423,0.7888888888888889,0.6714285714285714,-0.11746031746031749,GTSRBCNN,0.05071946116950709,0.03718027599542938,6,11,835,469,0.06611243072050672,0.03713380839271575,2,12,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,6,150,91,130,0.6066666666666667,0.8666666666666667,0.26,ResNet18,0.009286661904275946,0.01142656236266151,26,25,144,170,0.01140142517814727,0.013460015835312747,26,24,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,7,450,269,404,0.5977777777777777,0.8977777777777778,0.30000000000000004,ResNet18,0.027451780793958568,0.035510239957809615,15,12,372,510,0.029453681710213776,0.040380047505938245,14,9,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,8,450,396,322,0.88,0.7155555555555555,-0.1644444444444445,GTSRBCNN,0.040412286968057966,0.02830271600597697,11,15,809,341,0.06405384006334125,0.02699920823436263,3,15,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,9,480,451,467,0.9395833333333333,0.9729166666666667,0.033333333333333326,ResNet18,0.04602510460251046,0.0410477278720225,8,8,569,488,0.045051464766429135,0.0386381631037213,10,10,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,10,660,617,615,0.9348484848484848,0.9318181818181818,-0.00303030303030305,GTSRBCNN,0.06296560873558527,0.05405642963874484,3,6,649,616,0.051385589865399844,0.04877276326207443,7,7,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,11,420,369,381,0.8785714285714286,0.9071428571428571,0.02857142857142858,ResNet18,0.03765690376569038,0.03348861738595412,12,13,438,391,0.03467933491686461,0.030958036421219318,12,13,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,12,690,609,657,0.8826086956521739,0.9521739130434783,0.06956521739130439,ResNet18,0.062149198897846716,0.05774808824822009,4,4,644,663,0.05098970704671417,0.052494061757719715,8,5,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,13,720,707,710,0.9819444444444444,0.9861111111111112,0.004166666666666763,ResNet18,0.07215021941014389,0.06240660982684363,1,3,722,725,0.05716547901821061,0.05740300870942201,4,4,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,14,270,226,264,0.837037037037037,0.9777777777777777,0.14074074074074072,ResNet18,0.023063577916113888,0.02320471125955876,17,18,228,266,0.018052256532066508,0.021060965954077592,20,18,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,15,210,207,210,0.9857142857142858,1.0,0.014285714285714235,ResNet18,0.021124604551484846,0.018458293047376284,20,20,245,213,0.019398258115597783,0.0168646080760095,19,21,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,16,150,97,120,0.6466666666666666,0.8,0.15333333333333343,ResNet18,0.009898969282579856,0.010547596027072163,25,26,99,122,0.007838479809976246,0.009659540775930325,30,27,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,17,360,332,353,0.9222222222222223,0.9805555555555555,0.05833333333333324,ResNet18,0.033881008266149606,0.031027511646303945,13,14,346,354,0.0273950910530483,0.028028503562945367,15,14,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,18,390,215,322,0.5512820512820513,0.8256410256410256,0.2743589743589743,ResNet18,0.02194101438922339,0.02830271600597697,18,16,266,334,0.021060965954077592,0.02644497228820269,17,16,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,19,60,23,36,0.38333333333333336,0.6,0.21666666666666662,ResNet18,0.002347178283498316,0.003164278808121649,40,43,52,53,0.004117181314330958,0.004196357878068092,38,40,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,20,90,88,90,0.9777777777777777,1.0,0.022222222222222254,ResNet18,0.008980508215123991,0.007910697020304122,27,31,147,97,0.01163895486935867,0.007680126682501979,24,33,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,21,90,60,61,0.6666666666666666,0.6777777777777778,0.011111111111111183,ResNet18,0.0061230737830390855,0.005361694647095017,32,35,99,61,0.007838479809976246,0.004829770387965162,31,37,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,22,120,70,110,0.5833333333333334,0.9166666666666666,0.33333333333333326,ResNet18,0.007143586080212267,0.009668629691482817,30,29,72,110,0.005700712589073635,0.00870942201108472,34,31,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,23,150,59,140,0.3933333333333333,0.9333333333333333,0.54,ResNet18,0.006021022553321768,0.012305528698250858,34,23,70,166,0.0055423594615993665,0.013143309580364212,35,25,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,24,90,11,73,0.12222222222222222,0.8111111111111111,0.6888888888888889,ResNet18,0.001122563526890499,0.006416454249802233,42,34,11,83,0.0008709422011084719,0.006571654790182106,43,35,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,25,480,412,465,0.8583333333333333,0.96875,0.11041666666666672,ResNet18,0.04204510664353506,0.04087193460490463,9,9,875,482,0.06927949326999208,0.0381631037212985,1,11,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,26,180,177,162,0.9833333333333333,0.9,-0.08333333333333326,GTSRBCNN,0.018063067659965303,0.01423925463654742,21,22,259,207,0.020506730007917657,0.0163895486935867,18,22,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,27,60,34,48,0.5666666666666667,0.8,0.2333333333333334,ResNet18,0.0034697418103888152,0.004219038410828865,37,41,38,60,0.0030087094220110845,0.004750593824228029,41,39,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,28,150,88,138,0.5866666666666667,0.92,0.33333333333333337,ResNet18,0.008980508215123991,0.012129735431132988,28,24,115,159,0.009105304829770388,0.012589073634204275,28,26,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,29,90,70,90,0.7777777777777778,1.0,0.2222222222222222,ResNet18,0.007143586080212267,0.007910697020304122,31,32,77,96,0.0060965954077593035,0.007600950118764846,33,34,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,30,150,32,101,0.21333333333333335,0.6733333333333333,0.45999999999999996,ResNet18,0.003265639350954179,0.008877559989452404,38,30,146,114,0.011559778305621536,0.009026128266033254,25,30,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,31,270,155,225,0.5740740740740741,0.8333333333333334,0.2592592592592593,ResNet18,0.015817940606184303,0.019776742550760305,22,19,156,236,0.012351543942992874,0.01868566904196358,23,19,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,32,60,30,60,0.5,1.0,0.5,ResNet18,0.0030615368915195428,0.005273798013536082,39,36,43,106,0.003404592240696754,0.008392715756136183,39,32,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,33,210,208,209,0.9904761904761905,0.9952380952380953,0.004761904761904745,ResNet18,0.021226655781202163,0.01837039641381735,19,21,210,219,0.0166270783847981,0.017339667458432306,22,20,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,34,120,117,119,0.975,0.9916666666666667,0.01666666666666672,ResNet18,0.011939993876926217,0.010459699393513228,23,28,142,121,0.011243072050673,0.009580364212193191,27,28,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,35,390,268,305,0.6871794871794872,0.782051282051282,0.09487179487179487,ResNet18,0.02734972956424125,0.02680847323547508,16,17,285,312,0.022565320665083134,0.02470308788598575,16,17,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,36,120,117,120,0.975,1.0,0.025000000000000022,ResNet18,0.011939993876926217,0.010547596027072163,24,27,225,121,0.017814726840855107,0.009580364212193191,21,29,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,37,60,35,60,0.5833333333333334,1.0,0.41666666666666663,ResNet18,0.0035717930401061334,0.005273798013536082,36,37,39,62,0.0030878859857482186,0.004908946951702296,40,36,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,38,690,639,654,0.9260869565217391,0.9478260869565217,0.021739130434782594,ResNet18,0.06521073578936626,0.05748439834754329,2,5,667,656,0.05281076801266825,0.05193982581155978,5,6,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,39,90,60,60,0.6666666666666666,0.6666666666666666,0.0,tie,0.0061230737830390855,0.005273798013536082,33,38,70,61,0.0055423594615993665,0.004829770387965162,36,38,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,40,90,76,88,0.8444444444444444,0.9777777777777777,0.1333333333333333,ResNet18,0.007755893458516175,0.007734903753186253,29,33,103,198,0.008155186064924783,0.015676959619952493,29,23,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,41,60,20,52,0.3333333333333333,0.8666666666666667,0.5333333333333334,ResNet18,0.002041024594346362,0.004570624945064604,41,40,63,52,0.0049881235154394295,0.004117181314330958,37,42,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,42,90,52,53,0.5777777777777777,0.5888888888888889,0.011111111111111183,ResNet18,0.005306663945300541,0.0046585215786235385,35,39,88,53,0.006967537608867775,0.004196357878068092,32,41,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,5,GTSRBCNN,ResNet18,0,60,0,31,0.0,0.5166666666666667,0.5166666666666667,ResNet18,0.0,0.0030132192846034213,42,40,5,31,0.000395882818685669,0.002454473475851148,42,43,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,5,GTSRBCNN,ResNet18,1,720,527,710,0.7319444444444444,0.9861111111111112,0.25416666666666676,ResNet18,0.06081938834391229,0.06901244167962675,4,1,594,984,0.04703087885985748,0.07790973871733967,8,2,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,5,GTSRBCNN,ResNet18,2,750,247,650,0.3293333333333333,0.8666666666666667,0.5373333333333334,ResNet18,0.028505481823427582,0.06318040435458787,14,3,251,686,0.019873317498020585,0.054315122723673795,15,4,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,5,GTSRBCNN,ResNet18,3,450,332,447,0.7377777777777778,0.9933333333333333,0.25555555555555554,ResNet18,0.03831506058857473,0.04344867807153966,12,8,909,1312,0.07197149643705464,0.10387965162311956,3,1,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,5,GTSRBCNN,ResNet18,4,660,290,376,0.4393939393939394,0.5696969696969697,0.1303030303030303,ResNet18,0.03346797461050202,0.03654743390357698,13,12,404,408,0.03198733174980206,0.032304038004750596,12,12,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,5,GTSRBCNN,ResNet18,5,630,446,414,0.707936507936508,0.6571428571428571,-0.050793650793650835,GTSRBCNN,0.05147143681477207,0.04024105754276827,6,10,820,456,0.06492478226444973,0.036104513064133016,4,11,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,5,GTSRBCNN,ResNet18,6,150,61,88,0.4066666666666667,0.5866666666666667,0.18,ResNet18,0.007039815349105597,0.008553654743390357,29,30,123,131,0.009738717339667458,0.010372129849564529,26,27,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,5,GTSRBCNN,ResNet18,7,450,235,385,0.5222222222222223,0.8555555555555555,0.33333333333333326,ResNet18,0.027120600115406807,0.03742223950233282,15,11,361,567,0.028582739509105306,0.04489311163895487,14,7,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,5,GTSRBCNN,ResNet18,8,450,379,232,0.8422222222222222,0.5155555555555555,-0.32666666666666666,GTSRBCNN,0.04373918061165609,0.02255054432348367,9,18,1227,259,0.09714964370546318,0.020506730007917657,1,17,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,5,GTSRBCNN,ResNet18,9,480,405,425,0.84375,0.8854166666666666,0.04166666666666663,ResNet18,0.0467397576457011,0.04131026438569207,8,9,587,466,0.04647664291369755,0.03689627870150435,9,10,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,5,GTSRBCNN,ResNet18,10,660,485,551,0.7348484848484849,0.8348484848484848,0.09999999999999998,ResNet18,0.05597230236583958,0.053557542768273715,5,6,522,553,0.04133016627078385,0.043784639746635,10,8,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,5,GTSRBCNN,ResNet18,11,420,355,373,0.8452380952380952,0.888095238095238,0.042857142857142816,ResNet18,0.04096941719561454,0.03625583203732504,10,13,407,380,0.03222486144101346,0.030087094220110848,11,13,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,5,GTSRBCNN,ResNet18,12,690,581,566,0.8420289855072464,0.8202898550724638,-0.021739130434782594,GTSRBCNN,0.06705135603000577,0.05501555209953344,3,5,616,572,0.04877276326207443,0.045288994457640536,7,6,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,5,GTSRBCNN,ResNet18,13,720,685,689,0.9513888888888888,0.9569444444444445,0.005555555555555647,ResNet18,0.07905366416618581,0.06697122861586315,1,2,692,717,0.0547901821060966,0.056769596199524944,6,3,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,5,GTSRBCNN,ResNet18,14,270,187,237,0.6925925925925925,0.8777777777777778,0.18518518518518523,ResNet18,0.021581073283323714,0.023036547433903577,19,16,187,240,0.014806017418844021,0.019002375296912115,21,19,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,5,GTSRBCNN,ResNet18,15,210,200,202,0.9523809523809523,0.9619047619047619,0.009523809523809601,ResNet18,0.02308136180034622,0.01963452566096423,18,20,227,204,0.017973079968329374,0.016152019002375298,17,23,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,5,GTSRBCNN,ResNet18,16,150,85,118,0.5666666666666667,0.7866666666666666,0.21999999999999997,ResNet18,0.009809578765147143,0.011469673405909799,26,27,88,118,0.006967537608867775,0.00934283452098179,30,30,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,5,GTSRBCNN,ResNet18,17,360,352,356,0.9777777777777777,0.9888888888888889,0.011111111111111183,ResNet18,0.04062319676860935,0.034603421461897356,11,14,364,357,0.028820269200316707,0.028266033254156768,13,15,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,5,GTSRBCNN,ResNet18,18,390,171,256,0.43846153846153846,0.6564102564102564,0.21794871794871795,ResNet18,0.019734564339296018,0.024883359253499222,20,15,187,265,0.014806017418844021,0.02098178939034046,22,16,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,5,GTSRBCNN,ResNet18,19,60,18,30,0.3,0.5,0.2,ResNet18,0.00207732256203116,0.00291601866251944,39,41,96,32,0.007600950118764846,0.002533650039588282,28,42,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,5,GTSRBCNN,ResNet18,20,90,88,88,0.9777777777777777,0.9777777777777777,0.0,tie,0.010155799192152338,0.008553654743390357,25,31,135,91,0.010688836104513063,0.007205067300079177,24,33,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,5,GTSRBCNN,ResNet18,21,90,60,46,0.6666666666666666,0.5111111111111111,-0.15555555555555556,GTSRBCNN,0.006924408540103866,0.004471228615863142,30,38,89,46,0.007046714172604909,0.003642121931908155,29,38,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,5,GTSRBCNN,ResNet18,22,120,63,110,0.525,0.9166666666666666,0.3916666666666666,ResNet18,0.00727062896710906,0.010692068429237946,28,28,64,110,0.005067300079176564,0.00870942201108472,35,31,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,5,GTSRBCNN,ResNet18,23,150,46,120,0.30666666666666664,0.8,0.4933333333333334,ResNet18,0.00530871321407963,0.01166407465007776,33,24,50,153,0.00395882818685669,0.012114014251781473,36,26,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,5,GTSRBCNN,ResNet18,24,90,0,26,0.0,0.28888888888888886,0.28888888888888886,ResNet18,0.0,0.002527216174183515,43,42,1,42,7.917656373713381e-05,0.00332541567695962,43,40,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,5,GTSRBCNN,ResNet18,25,480,435,465,0.90625,0.96875,0.0625,ResNet18,0.05020196191575303,0.04519828926905132,7,7,1200,487,0.09501187648456057,0.038558986539984165,2,9,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,5,GTSRBCNN,ResNet18,26,180,166,157,0.9222222222222223,0.8722222222222222,-0.050000000000000044,GTSRBCNN,0.019157530294287364,0.01526049766718507,21,22,238,219,0.018844022169437848,0.017339667458432306,16,22,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,5,GTSRBCNN,ResNet18,27,60,17,26,0.2833333333333333,0.43333333333333335,0.15000000000000002,ResNet18,0.0019619157530294286,0.002527216174183515,41,43,20,34,0.001583531274742676,0.0026920031670625497,41,41,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,5,GTSRBCNN,ResNet18,28,150,79,135,0.5266666666666666,0.9,0.3733333333333334,ResNet18,0.009117137911136757,0.013122083981337481,27,23,81,183,0.006413301662707839,0.014489311163895487,31,25,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
